"","ID_03","ID_05","ID_06","ID_07","ID_08","ID_09","ID_10","ID_10_CONFIRM","ID_10_CORRECTED","asset","AA01","AA02","asset_number"
"381",225,3022,57,10,3,2,6,1,NA,"1",0,NA,"cow"
"382",225,3022,57,10,3,2,6,1,NA,"2",0,NA,"sheep"
"383",222,3023,57,10,3,2,6,1,NA,"1",0,NA,"cow"
"384",222,3023,57,10,3,2,6,1,NA,"2",0,NA,"sheep"
"385",222,3024,57,10,3,2,6,1,NA,"1",0,NA,"cow"
"386",222,3024,57,10,3,2,6,1,NA,"2",0,NA,"sheep"
"387",222,3025,57,10,3,2,6,1,NA,"1",0,NA,"cow"
"388",222,3025,57,10,3,2,6,1,NA,"2",0,NA,"sheep"
"389",231,3028,84,10,3,2,6,1,NA,"1",0,NA,"cow"
"390",231,3028,84,10,3,2,6,1,NA,"2",0,NA,"sheep"
"391",239,3029,84,10,3,2,6,1,NA,"1",0,NA,"cow"
"392",239,3029,84,10,3,2,6,1,NA,"2",0,NA,"sheep"
"393",218,3033,99,10,3,2,6,1,NA,"1",0,NA,"cow"
"394",218,3033,99,10,3,2,6,1,NA,"2",0,NA,"sheep"
"395",229,3034,99,10,3,2,6,1,NA,"1",0,NA,"cow"
"396",229,3034,99,10,3,2,6,1,NA,"2",0,NA,"sheep"
"397",239,3035,99,10,3,2,6,1,NA,"1",0,NA,"cow"
"398",239,3035,99,10,3,2,6,1,NA,"2",0,NA,"sheep"
"399",239,3036,51,19,3,2,6,1,NA,"1",0,NA,"cow"
"400",239,3036,51,19,3,2,6,1,NA,"2",0,NA,"sheep"
"401",227,3038,119,19,3,2,6,1,NA,"1",1,1,"cow"
"402",227,3038,119,19,3,2,6,1,NA,"2",0,NA,"sheep"
"403",225,3041,51,19,3,2,6,1,NA,"1",0,NA,"cow"
"404",225,3041,51,19,3,2,6,1,NA,"2",0,NA,"sheep"
"405",218,3043,51,19,3,2,6,1,NA,"1",0,NA,"cow"
"406",218,3043,51,19,3,2,6,1,NA,"2",0,NA,"sheep"
"407",225,3044,51,19,3,2,6,1,NA,"1",0,NA,"cow"
"408",225,3044,51,19,3,2,6,1,NA,"2",0,NA,"sheep"
"409",229,3047,86,19,3,2,6,1,NA,"1",0,NA,"cow"
"410",229,3047,86,19,3,2,6,1,NA,"2",0,NA,"sheep"
"411",218,3048,86,19,3,2,6,1,NA,"1",0,NA,"cow"
"412",218,3048,86,19,3,2,6,1,NA,"2",0,NA,"sheep"
"413",229,3050,86,19,3,2,6,1,NA,"1",1,1,"cow"
"414",229,3050,86,19,3,2,6,1,NA,"2",1,1,"sheep"
"415",215,3051,13,21,3,2,6,1,NA,"1",0,NA,"cow"
"416",215,3051,13,21,3,2,6,1,NA,"2",0,NA,"sheep"
"417",214,3054,13,21,3,2,6,1,NA,"1",0,NA,"cow"
"418",214,3054,13,21,3,2,6,1,NA,"2",0,NA,"sheep"
"419",205,3056,13,21,3,2,6,1,NA,"1",0,NA,"cow"
"420",205,3056,13,21,3,2,6,1,NA,"2",0,NA,"sheep"
"421",227,3057,90,21,3,2,6,1,NA,"1",0,NA,"cow"
"422",227,3057,90,21,3,2,6,1,NA,"2",0,NA,"sheep"
"423",214,3058,90,21,3,2,6,1,NA,"1",0,NA,"cow"
"424",214,3058,90,21,3,2,6,1,NA,"2",0,NA,"sheep"
"425",227,3059,90,21,3,2,6,1,NA,"1",0,NA,"cow"
"426",227,3059,90,21,3,2,6,1,NA,"2",1,1,"sheep"
"427",215,3060,90,21,3,2,6,1,NA,"1",0,NA,"cow"
"428",215,3060,90,21,3,2,6,1,NA,"2",0,NA,"sheep"
"429",205,3062,91,21,3,2,6,1,NA,"1",0,NA,"cow"
"430",205,3062,91,21,3,2,6,1,NA,"2",0,NA,"sheep"
"431",211,3063,91,21,3,2,6,1,NA,"1",0,NA,"cow"
"432",211,3063,91,21,3,2,6,1,NA,"2",1,1,"sheep"
"433",205,3065,91,21,3,2,6,1,NA,"1",0,NA,"cow"
"434",205,3065,91,21,3,2,6,1,NA,"2",0,NA,"sheep"
"435",216,3066,114,23,8,2,6,1,NA,"1",0,NA,"cow"
"436",216,3066,114,23,8,2,6,1,NA,"2",0,NA,"sheep"
"437",216,3067,114,23,8,2,6,1,NA,"1",0,NA,"cow"
"438",216,3067,114,23,8,2,6,1,NA,"2",0,NA,"sheep"
"439",243,3068,114,23,8,2,6,1,NA,"1",0,NA,"cow"
"440",243,3068,114,23,8,2,6,1,NA,"2",0,NA,"sheep"
"441",228,3070,114,23,8,2,6,1,NA,"1",0,NA,"cow"
"442",228,3070,114,23,8,2,6,1,NA,"2",0,NA,"sheep"
"443",242,3071,88,23,8,2,6,1,NA,"1",0,NA,"cow"
"444",242,3071,88,23,8,2,6,1,NA,"2",0,NA,"sheep"
"445",202,3072,88,23,8,2,6,1,NA,"1",0,NA,"cow"
"446",202,3072,88,23,8,2,6,1,NA,"2",0,NA,"sheep"
"447",202,3073,88,23,8,2,6,1,NA,"1",0,NA,"cow"
"448",202,3073,88,23,8,2,6,1,NA,"2",0,NA,"sheep"
"449",213,3074,88,23,8,2,6,1,NA,"1",0,NA,"cow"
"450",213,3074,88,23,8,2,6,1,NA,"2",0,NA,"sheep"
"451",234,3076,88,23,8,2,6,1,NA,"1",0,NA,"cow"
"452",234,3076,88,23,8,2,6,1,NA,"2",0,NA,"sheep"
"453",213,3077,88,23,8,2,6,1,NA,"1",0,NA,"cow"
"454",213,3077,88,23,8,2,6,1,NA,"2",0,NA,"sheep"
"455",202,3078,88,23,8,2,6,1,NA,"1",0,NA,"cow"
"456",202,3078,88,23,8,2,6,1,NA,"2",0,NA,"sheep"
"457",234,3079,88,23,8,2,6,1,NA,"1",0,NA,"cow"
"458",234,3079,88,23,8,2,6,1,NA,"2",0,NA,"sheep"
"459",242,3080,88,23,8,2,6,1,NA,"1",0,NA,"cow"
"460",242,3080,88,23,8,2,6,1,NA,"2",0,NA,"sheep"
"461",243,3081,10,23,8,2,6,1,NA,"1",0,NA,"cow"
"462",243,3081,10,23,8,2,6,1,NA,"2",0,NA,"sheep"
"463",240,3082,10,23,8,2,6,1,NA,"1",0,NA,"cow"
"464",240,3082,10,23,8,2,6,1,NA,"2",0,NA,"sheep"
"465",212,3083,10,23,8,2,6,1,NA,"1",0,NA,"cow"
"466",212,3083,10,23,8,2,6,1,NA,"2",0,NA,"sheep"
"467",212,3084,10,23,8,2,6,1,NA,"1",0,NA,"cow"
"468",212,3084,10,23,8,2,6,1,NA,"2",0,NA,"sheep"
"469",220,3085,10,23,8,2,6,1,NA,"1",0,NA,"cow"
"470",220,3085,10,23,8,2,6,1,NA,"2",0,NA,"sheep"
"471",37,3086,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"472",37,3086,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"473",2,3087,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"474",2,3087,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"475",2,3088,1,13,8,2,6,1,NA,"1",1,1,"cow"
"476",2,3088,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"477",243,3091,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"478",243,3091,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"479",212,3092,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"480",212,3092,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"481",205,3093,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"482",205,3093,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"483",228,3096,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"484",228,3096,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"485",54,3097,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"486",54,3097,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"487",54,3098,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"488",54,3098,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"489",211,3099,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"490",211,3099,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"491",23,3102,61,14,5,2,6,1,NA,"1",0,NA,"cow"
"492",23,3102,61,14,5,2,6,1,NA,"2",0,NA,"sheep"
"493",6,3103,61,14,5,2,6,1,NA,"1",0,NA,"cow"
"494",6,3103,61,14,5,2,6,1,NA,"2",0,NA,"sheep"
"495",57,3104,61,14,5,2,6,1,NA,"1",0,NA,"cow"
"496",57,3104,61,14,5,2,6,1,NA,"2",0,NA,"sheep"
"497",26,3105,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"498",26,3105,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"499",26,3106,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"500",26,3106,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"501",26,3107,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"502",26,3107,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"503",1,3109,81,14,5,2,6,1,NA,"1",1,1,"cow"
"504",1,3109,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"505",212,3110,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"506",212,3110,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"507",15,3111,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"508",15,3111,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"509",15,3112,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"510",15,3112,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"511",212,3113,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"512",212,3113,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"513",15,3114,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"514",15,3114,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"515",210,3115,108,3,3,2,6,1,NA,"1",0,NA,"cow"
"516",210,3115,108,3,3,2,6,1,NA,"2",0,NA,"sheep"
"517",211,3116,108,3,3,2,6,1,NA,"1",0,NA,"cow"
"518",211,3116,108,3,3,2,6,1,NA,"2",0,NA,"sheep"
"519",210,3117,108,3,3,2,6,1,NA,"1",1,1,"cow"
"520",210,3117,108,3,3,2,6,1,NA,"2",0,NA,"sheep"
"521",210,3118,108,3,3,2,6,1,NA,"1",0,NA,"cow"
"522",210,3118,108,3,3,2,6,1,NA,"2",0,NA,"sheep"
"523",226,3120,8,24,1,2,6,1,NA,"1",0,NA,"cow"
"524",226,3120,8,24,1,2,6,1,NA,"2",0,NA,"sheep"
"525",226,3121,8,24,1,2,6,1,NA,"1",1,1,"cow"
"526",226,3121,8,24,1,2,6,1,NA,"2",0,NA,"sheep"
"527",205,3123,8,24,1,2,6,1,NA,"1",0,NA,"cow"
"528",205,3123,8,24,1,2,6,1,NA,"2",0,NA,"sheep"
"529",226,3124,8,24,1,2,6,1,NA,"1",0,NA,"cow"
"530",226,3124,8,24,1,2,6,1,NA,"2",1,1,"sheep"
"531",43,3171,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"532",43,3171,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"533",215,3200,62,13,8,2,6,1,NA,"1",1,1,"cow"
"534",215,3200,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"535",10,3201,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"536",10,3201,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"537",10,3202,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"538",10,3202,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"539",212,3203,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"540",212,3203,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"541",6,3204,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"542",6,3204,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"543",57,3205,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"544",57,3205,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"545",57,3206,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"546",57,3206,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"547",57,3207,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"548",57,3207,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"549",228,3208,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"550",228,3208,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"551",210,3210,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"552",210,3210,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"553",43,3213,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"554",43,3213,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"555",43,3214,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"556",43,3214,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"557",43,3215,62,13,8,2,6,1,NA,"1",1,1,"cow"
"558",43,3215,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"559",214,3216,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"560",214,3216,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"561",37,3219,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"562",37,3219,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"563",21,3220,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"564",21,3220,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"565",21,3221,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"566",21,3221,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"567",21,3222,22,13,8,2,6,1,NA,"1",0,NA,"cow"
"568",21,3222,22,13,8,2,6,1,NA,"2",0,NA,"sheep"
"569",56,3223,1,13,8,2,6,1,NA,"1",1,1,"cow"
"570",56,3223,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"571",56,3224,22,13,8,2,6,1,NA,"1",0,NA,"cow"
"572",56,3224,22,13,8,2,6,1,NA,"2",0,NA,"sheep"
"573",56,3225,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"574",56,3225,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"575",56,3226,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"576",56,3226,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"577",56,3227,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"578",56,3227,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"579",37,3228,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"580",37,3228,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"581",37,3229,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"582",37,3229,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"583",37,3230,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"584",37,3230,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"585",21,3231,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"586",21,3231,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"587",2,3232,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"588",2,3232,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"589",2,3233,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"590",2,3233,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"591",2,3234,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"592",2,3234,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"593",37,3235,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"594",37,3235,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"595",56,3236,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"596",56,3236,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"597",37,3237,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"598",37,3237,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"599",9,3240,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"600",9,3240,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"601",226,3241,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"602",226,3241,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"603",9,3242,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"604",9,3242,62,13,8,2,6,1,NA,"2",1,1,"sheep"
"605",23,3243,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"606",23,3243,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"607",56,3244,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"608",56,3244,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"609",23,3245,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"610",23,3245,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"611",23,3246,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"612",23,3246,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"613",2,3247,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"614",2,3247,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"615",240,3248,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"616",240,3248,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"617",9,3249,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"618",9,3249,62,13,8,2,6,1,NA,"2",1,1,"sheep"
"619",9,3250,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"620",9,3250,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"621",226,3251,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"622",226,3251,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"623",10,3252,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"624",10,3252,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"625",9,3253,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"626",9,3253,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"627",235,3254,1,13,8,2,6,1,NA,"1",1,1,"cow"
"628",235,3254,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"629",6,3255,62,13,8,2,6,1,NA,"1",1,1,"cow"
"630",6,3255,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"631",43,3256,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"632",43,3256,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"633",6,3257,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"634",6,3257,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"635",215,3258,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"636",215,3258,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"637",43,3259,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"638",43,3259,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"639",215,3260,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"640",215,3260,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"641",43,3261,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"642",43,3261,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"643",21,3262,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"644",21,3262,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"645",213,3263,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"646",213,3263,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"647",215,3264,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"648",215,3264,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"649",10,3265,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"650",10,3265,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"651",10,3266,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"652",10,3266,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"653",214,3267,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"654",214,3267,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"655",57,3268,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"656",57,3268,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"657",228,3269,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"658",228,3269,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"659",56,3270,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"660",56,3270,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"661",57,3272,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"662",57,3272,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"663",57,3273,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"664",57,3273,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"665",56,3274,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"666",56,3274,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"667",45,3275,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"668",45,3275,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"669",21,3276,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"670",21,3276,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"671",18,3277,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"672",18,3277,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"673",52,3278,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"674",52,3278,1,13,8,2,6,1,NA,"2",1,3,"sheep"
"675",52,3279,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"676",52,3279,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"677",18,3280,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"678",18,3280,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"679",5,3281,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"680",5,3281,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"681",56,3282,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"682",56,3282,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"683",56,3283,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"684",56,3283,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"685",21,3284,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"686",21,3284,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"687",215,3286,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"688",215,3286,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"689",205,3287,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"690",205,3287,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"691",226,3288,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"692",226,3288,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"693",220,3289,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"694",220,3289,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"695",21,3291,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"696",21,3291,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"697",21,3292,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"698",21,3292,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"699",210,3293,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"700",210,3293,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"701",56,3294,62,13,8,2,6,1,NA,"1",0,NA,"cow"
"702",56,3294,62,13,8,2,6,1,NA,"2",0,NA,"sheep"
"703",1,3297,82,13,8,2,6,1,NA,"1",1,1,"cow"
"704",1,3297,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"705",202,3298,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"706",202,3298,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"707",215,3299,82,13,8,2,6,1,NA,"1",1,1,"cow"
"708",215,3299,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"709",240,3301,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"710",240,3301,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"711",235,3303,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"712",235,3303,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"713",46,3304,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"714",46,3304,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"715",16,3305,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"716",16,3305,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"717",16,3306,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"718",16,3306,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"719",46,3307,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"720",46,3307,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"721",1,3308,82,13,8,2,6,1,NA,"1",1,1,"cow"
"722",1,3308,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"723",62,3309,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"724",62,3309,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"725",62,3311,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"726",62,3311,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"727",4,3312,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"728",4,3312,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"729",62,3313,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"730",62,3313,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"731",229,3317,82,13,8,2,6,1,NA,"1",1,1,"cow"
"732",229,3317,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"733",210,3318,82,13,8,2,6,1,NA,"1",1,1,"cow"
"734",210,3318,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"735",224,3319,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"736",224,3319,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"737",243,3320,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"738",243,3320,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"739",235,3321,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"740",235,3321,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"741",242,3322,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"742",242,3322,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"743",224,3323,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"744",224,3323,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"745",212,3324,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"746",212,3324,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"747",224,3325,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"748",224,3325,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"749",218,3326,82,13,8,2,6,1,NA,"1",1,1,"cow"
"750",218,3326,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"751",205,3327,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"752",205,3327,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"753",216,3328,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"754",216,3328,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"755",202,3329,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"756",202,3329,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"757",224,3330,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"758",224,3330,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"759",202,3331,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"760",202,3331,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"761",222,3332,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"762",222,3332,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
